                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.0347,                0.75037,                 1.0114,                0.82725,                0.89087,                0.90334,                0.70046,                0.87838,                0.73127,                0.99505,               0.001699,               0.001699,               0.001699
                    154,                0.85305,                0.70072,                 1.0313,                0.82725,                0.89087,                0.90334,                0.70046,                0.87838,                0.73127,                0.99505,              0.0016971,              0.0016971,              0.0016971
                    155,                0.95061,                0.73752,                 1.0618,                0.81327,                0.91181,                0.92523,                0.72988,                0.79248,                0.70697,                0.98443,              0.0016951,              0.0016951,              0.0016951
                    156,                0.93696,                0.68691,                0.99266,                0.81327,                0.91181,                0.92523,                0.72988,                0.79248,                0.70697,                0.98443,              0.0016931,              0.0016931,              0.0016931
                    157,                0.93619,                0.72925,                 1.0114,                0.80093,                0.93189,                0.93843,                 0.7287,                0.80763,                 0.6833,                0.98532,              0.0016911,              0.0016911,              0.0016911
                    158,                0.88686,                0.70084,                 1.0395,                0.80093,                0.93189,                0.93843,                 0.7287,                0.80763,                 0.6833,                0.98532,              0.0016891,              0.0016891,              0.0016891
                    159,                0.94652,                0.71953,                 0.9888,                0.85134,                0.88009,                0.93161,                0.69228,                0.91385,                 0.7034,                 1.0053,              0.0016872,              0.0016872,              0.0016872
                    160,                0.93219,                0.71159,                 1.0039,                0.85134,                0.88009,                0.93161,                0.69228,                0.91385,                 0.7034,                 1.0053,              0.0016852,              0.0016852,              0.0016852
                    161,                0.95203,                0.76063,                 1.0599,                0.85044,                0.85969,                0.92725,                0.69947,                0.87802,                0.69203,                0.99975,              0.0016832,              0.0016832,              0.0016832
                    162,                0.92364,                0.76491,                 1.0257,                0.85044,                0.85969,                0.92725,                0.69947,                0.87802,                0.69203,                0.99975,              0.0016812,              0.0016812,              0.0016812
                    163,                 1.0067,                0.76052,                 1.0077,                0.86283,                0.85746,                0.93267,                0.73524,                 0.7767,                0.66151,                0.97936,              0.0016792,              0.0016792,              0.0016792
                    164,                0.86714,                0.69033,                 1.0043,                0.86283,                0.85746,                0.93267,                0.73524,                 0.7767,                0.66151,                0.97936,              0.0016773,              0.0016773,              0.0016773
                    165,                0.85596,                0.70307,                 1.0111,                0.87014,                0.85969,                0.93903,                0.75977,                0.77884,                0.65164,                 0.9729,              0.0016753,              0.0016753,              0.0016753
                    166,                 0.8853,                0.68536,                 1.0184,                0.87014,                0.85969,                0.93903,                0.75977,                0.77884,                0.65164,                 0.9729,              0.0016733,              0.0016733,              0.0016733
                    167,                0.86433,                0.66051,                  1.011,                  0.853,                 0.8686,                0.93936,                0.75023,                0.79996,                0.65472,                0.97611,              0.0016713,              0.0016713,              0.0016713
                    168,                0.91214,                0.73024,                 1.0431,                  0.853,                 0.8686,                0.93936,                0.75023,                0.79996,                0.65472,                0.97611,              0.0016693,              0.0016693,              0.0016693
                    169,                0.87047,                0.66342,                0.99725,                0.84105,                0.89562,                0.93956,                0.71926,                0.84619,                0.67262,                0.98304,              0.0016674,              0.0016674,              0.0016674
                    170,                0.85096,                0.67608,                0.98879,                0.84105,                0.89562,                0.93956,                0.71926,                0.84619,                0.67262,                0.98304,              0.0016654,              0.0016654,              0.0016654
                    171,                0.84151,                0.69604,                0.99361,                0.84499,                0.89841,                0.93968,                0.74292,                0.78201,                0.65586,                0.97097,              0.0016634,              0.0016634,              0.0016634
                    172,                0.86077,                 0.6553,                 0.9851,                0.84499,                0.89841,                0.93968,                0.74292,                0.78201,                0.65586,                0.97097,              0.0016614,              0.0016614,              0.0016614
                    173,                0.86729,                0.70723,                 1.0132,                0.85085,                0.88938,                0.93938,                0.75517,                0.75752,                 0.6596,                0.97247,              0.0016594,              0.0016594,              0.0016594
                    174,                0.86557,                0.71487,                 1.0295,                0.85085,                0.88938,                0.93938,                0.75517,                0.75752,                 0.6596,                0.97247,              0.0016575,              0.0016575,              0.0016575
                    175,                0.88912,                 0.7079,                0.99833,                 0.8667,                0.87305,                0.93798,                0.72835,                0.83102,                0.67652,                0.98308,              0.0016555,              0.0016555,              0.0016555
                    176,                   0.86,                 0.7854,                 1.0236,                 0.8667,                0.87305,                0.93798,                0.72835,                0.83102,                0.67652,                0.98308,              0.0016535,              0.0016535,              0.0016535
                    177,                0.93552,                0.74595,                 1.0079,                0.88369,                0.85301,                0.93557,                0.73561,                0.81545,                0.67555,                0.98365,              0.0016515,              0.0016515,              0.0016515
                    178,                0.86763,                0.68158,                0.97969,                0.88369,                0.85301,                0.93557,                0.73561,                0.81545,                0.67555,                0.98365,              0.0016495,              0.0016495,              0.0016495
                    179,                0.92146,                0.73927,                 1.0087,                0.88998,                0.82877,                0.92921,                0.68561,                 0.9985,                0.70551,                 1.0293,              0.0016476,              0.0016476,              0.0016476
                    180,                0.92812,                0.72642,                0.97036,                0.88998,                0.82877,                0.92921,                0.68561,                 0.9985,                0.70551,                 1.0293,              0.0016456,              0.0016456,              0.0016456
                    181,                0.93764,                0.69387,                 1.0318,                0.84416,                0.85523,                0.91989,                0.70145,                0.91451,                0.72123,                 1.0161,              0.0016436,              0.0016436,              0.0016436
                    182,                 0.9458,                0.75729,                 1.0495,                0.84416,                0.85523,                0.91989,                0.70145,                0.91451,                0.72123,                 1.0161,              0.0016416,              0.0016416,              0.0016416
                    183,                0.88781,                0.70644,                  1.026,                0.85468,                0.87528,                0.92334,                0.71933,                0.80408,                  0.706,                0.98371,              0.0016396,              0.0016396,              0.0016396
                    184,                0.90249,                0.66558,                0.99225,                0.85468,                0.87528,                0.92334,                0.71933,                0.80408,                  0.706,                0.98371,              0.0016377,              0.0016377,              0.0016377
                    185,                 0.8264,                0.68585,                 1.0098,                0.83862,                0.91537,                0.94212,                0.71654,                0.91462,                0.67375,                0.98954,              0.0016357,              0.0016357,              0.0016357
                    186,                0.90888,                0.67434,                0.99669,                0.83862,                0.91537,                0.94212,                0.71654,                0.91462,                0.67375,                0.98954,              0.0016337,              0.0016337,              0.0016337
                    187,                0.90866,                0.68135,                0.98362,                0.84867,                0.87528,                 0.9189,                0.72803,                   0.81,                0.67198,                 0.9707,              0.0016317,              0.0016317,              0.0016317
                    188,                0.81238,                0.69615,                0.98852,                0.84867,                0.87528,                 0.9189,                0.72803,                   0.81,                0.67198,                 0.9707,              0.0016297,              0.0016297,              0.0016297
                    189,                0.85683,                 0.7057,                0.99479,                0.85538,                0.88864,                0.93643,                0.75815,                0.72503,                0.64481,                0.94894,              0.0016278,              0.0016278,              0.0016278
                    190,                   0.96,                0.78103,                 1.0182,                0.85538,                0.88864,                0.93643,                0.75815,                0.72503,                0.64481,                0.94894,              0.0016258,              0.0016258,              0.0016258
                    191,                0.85119,                0.65645,                0.98074,                0.83907,                0.87973,                0.90425,                0.71221,                0.78827,                0.66298,                0.95055,              0.0016238,              0.0016238,              0.0016238
                    192,                0.82648,                0.66567,                0.98178,                0.83907,                0.87973,                0.90425,                0.71221,                0.78827,                0.66298,                0.95055,              0.0016218,              0.0016218,              0.0016218
                    193,                0.89858,                0.76367,                 1.0287,                0.80926,                0.88641,                0.89393,                0.68612,                0.84031,                0.68595,                0.95456,              0.0016198,              0.0016198,              0.0016198
                    194,                0.83204,                0.69518,                0.99653,                0.80926,                0.88641,                0.89393,                0.68612,                0.84031,                0.68595,                0.95456,              0.0016179,              0.0016179,              0.0016179
                    195,                0.97691,                0.73339,                 1.0089,                  0.841,                0.88864,                0.91619,                0.71876,                0.78225,                0.66338,                0.93813,              0.0016159,              0.0016159,              0.0016159
                    196,                0.87896,                0.65774,                0.96639,                  0.841,                0.88864,                0.91619,                0.71876,                0.78225,                0.66338,                0.93813,              0.0016139,              0.0016139,              0.0016139
                    197,                 1.0144,                0.69172,                0.97872,                0.88905,                0.87305,                0.94424,                0.77627,                0.72316,                0.66994,                0.93034,              0.0016119,              0.0016119,              0.0016119
                    198,                0.89181,                0.68524,                0.98494,                0.88905,                0.87305,                0.94424,                0.77627,                0.72316,                0.66994,                0.93034,              0.0016099,              0.0016099,              0.0016099
                    199,                0.89481,                 0.6892,                 1.0001,                0.87491,                0.87528,                0.93394,                0.76215,                0.76022,                0.69604,                0.93755,               0.001608,               0.001608,               0.001608
                    200,                0.91803,                0.71496,                0.97948,                0.87491,                0.87528,                0.93394,                0.76215,                0.76022,                0.69604,                0.93755,               0.001606,               0.001606,               0.001606
                    201,                0.93643,                0.70986,                 1.0016,                0.87634,                0.88196,                0.94197,                0.74079,                0.84815,                0.65461,                0.95762,               0.001604,               0.001604,               0.001604
                    202,                0.88506,                0.71409,                 1.0251,                0.87634,                0.88196,                0.94197,                0.74079,                0.84815,                0.65461,                0.95762,               0.001602,               0.001602,               0.001602
                    203,                0.85816,                0.66744,                0.99167,                0.88133,                0.89319,                  0.948,                   0.73,                0.85492,                0.62771,                0.96281,                 0.0016,                 0.0016,                 0.0016
                    204,                 1.1062,                0.71183,                0.99845,                0.88133,                0.89319,                  0.948,                   0.73,                0.85492,                0.62771,                0.96281,              0.0015981,              0.0015981,              0.0015981
                    205,                0.85871,                0.66627,                 1.0093,                0.88353,                0.89546,                0.95084,                0.75498,                0.78874,                0.61153,                0.95078,              0.0015961,              0.0015961,              0.0015961
                    206,                0.89217,                0.68555,                0.98415,                0.88353,                0.89546,                0.95084,                0.75498,                0.78874,                0.61153,                0.95078,              0.0015941,              0.0015941,              0.0015941
                    207,                0.87143,                0.63064,                0.95734,                0.88391,                0.89532,                0.95342,                0.75277,                0.78259,                0.61559,                0.95265,              0.0015921,              0.0015921,              0.0015921
                    208,                0.86744,                0.65916,                0.95278,                0.88391,                0.89532,                0.95342,                0.75277,                0.78259,                0.61559,                0.95265,              0.0015901,              0.0015901,              0.0015901
                    209,                0.90975,                 0.6634,                0.99127,                0.89189,                0.88191,                0.94737,                0.74314,                0.80974,                0.62734,                 0.9561,              0.0015882,              0.0015882,              0.0015882
                    210,                0.83599,                0.63952,                0.98299,                0.89189,                0.88191,                0.94737,                0.74314,                0.80974,                0.62734,                 0.9561,              0.0015862,              0.0015862,              0.0015862
                    211,                 1.0768,                0.70929,                0.95419,                0.83575,                 0.8726,                0.92006,                 0.6576,                0.99862,                0.72147,                0.99734,              0.0015842,              0.0015842,              0.0015842
                    212,                0.95673,                0.71891,                 1.0094,                0.83575,                 0.8726,                0.92006,                 0.6576,                0.99862,                0.72147,                0.99734,              0.0015822,              0.0015822,              0.0015822
                    213,                 0.9227,                0.68796,                0.99239,                0.80601,                0.85131,                0.89813,                 0.6541,                0.97673,                 0.7644,                0.99653,              0.0015802,              0.0015802,              0.0015802
                    214,                0.91635,                0.72333,                0.99307,                0.80601,                0.85131,                0.89813,                 0.6541,                0.97673,                 0.7644,                0.99653,              0.0015783,              0.0015783,              0.0015783
                    215,                0.92031,                0.72963,                 0.9917,                0.78819,                0.86414,                0.90581,                0.71678,                0.80968,                0.72541,                0.95305,              0.0015763,              0.0015763,              0.0015763
                    216,                0.80741,                 0.6867,                0.95024,                0.78819,                0.86414,                0.90581,                0.71678,                0.80968,                0.72541,                0.95305,              0.0015743,              0.0015743,              0.0015743
                    217,                0.83374,                0.70113,                0.97844,                0.81313,                0.92873,                0.93846,                0.74516,                0.75645,                0.70576,                0.92609,              0.0015723,              0.0015723,              0.0015723
                    218,                0.87647,                  0.637,                0.95774,                0.81313,                0.92873,                0.93846,                0.74516,                0.75645,                0.70576,                0.92609,              0.0015703,              0.0015703,              0.0015703
                    219,                0.87814,                0.67786,                0.98827,                0.83755,                0.89532,                0.91608,                0.74484,                0.75314,                0.76985,                0.92243,              0.0015684,              0.0015684,              0.0015684
                    220,                0.78321,                0.63837,                0.95801,                0.83755,                0.89532,                0.91608,                0.74484,                0.75314,                0.76985,                0.92243,              0.0015664,              0.0015664,              0.0015664
                    221,                0.84177,                0.68891,                0.98001,                 0.8298,                0.89978,                0.90539,                0.73953,                0.75056,                0.73853,                0.92462,              0.0015644,              0.0015644,              0.0015644
                    222,                0.81234,                0.68315,                0.96075,                 0.8298,                0.89978,                0.90539,                0.73953,                0.75056,                0.73853,                0.92462,              0.0015624,              0.0015624,              0.0015624
                    223,                0.77211,                0.63761,                0.96222,                0.85652,                0.91759,                0.94385,                0.75255,                0.81994,                0.64622,                0.94325,              0.0015604,              0.0015604,              0.0015604
                    224,                0.86427,                0.63165,                0.98101,                0.85652,                0.91759,                0.94385,                0.75255,                0.81994,                0.64622,                0.94325,              0.0015585,              0.0015585,              0.0015585
                    225,                0.84609,                0.66348,                0.98214,                0.86992,                0.89369,                0.94188,                0.75766,                0.81119,                0.63868,                0.95121,              0.0015565,              0.0015565,              0.0015565
                    226,                0.83099,                0.65067,                0.97286,                0.86992,                0.89369,                0.94188,                0.75766,                0.81119,                0.63868,                0.95121,              0.0015545,              0.0015545,              0.0015545
                    227,                0.82837,                0.68447,                0.95276,                0.86217,                0.89166,                0.93906,                0.75964,                0.73639,                0.61948,                0.94094,              0.0015525,              0.0015525,              0.0015525
                    228,                0.81698,                0.65458,                0.96152,                0.86217,                0.89166,                0.93906,                0.75964,                0.73639,                0.61948,                0.94094,              0.0015505,              0.0015505,              0.0015505
                    229,                0.77655,                 0.6478,                0.95529,                0.87265,                0.88515,                0.94113,                0.75515,                0.78065,                0.60885,                0.95052,              0.0015486,              0.0015486,              0.0015486
                    230,                0.80063,                0.62649,                0.96269,                0.87265,                0.88515,                0.94113,                0.75515,                0.78065,                0.60885,                0.95052,              0.0015466,              0.0015466,              0.0015466
                    231,                0.89347,                0.66847,                0.97206,                0.88468,                0.89532,                0.94958,                0.77055,                0.77713,                0.60808,                0.94186,              0.0015446,              0.0015446,              0.0015446
                    232,                0.91519,                 0.7148,                0.96018,                0.88468,                0.89532,                0.94958,                0.77055,                0.77713,                0.60808,                0.94186,              0.0015426,              0.0015426,              0.0015426
                    233,                0.85543,                0.66525,                0.99368,                0.88211,                0.89991,                0.95134,                0.74898,                0.82522,                0.61714,                0.93812,              0.0015406,              0.0015406,              0.0015406
                    234,                 0.8443,                0.66149,                0.94574,                0.88211,                0.89991,                0.95134,                0.74898,                0.82522,                0.61714,                0.93812,              0.0015387,              0.0015387,              0.0015387
                    235,                0.78791,                0.64462,                0.97368,                 0.8558,                0.91204,                 0.9292,                0.74202,                0.82405,                0.66942,                0.93552,              0.0015367,              0.0015367,              0.0015367
                    236,                0.82479,                0.63449,                0.96765,                 0.8558,                0.91204,                 0.9292,                0.74202,                0.82405,                0.66942,                0.93552,              0.0015347,              0.0015347,              0.0015347
                    237,                0.87714,                0.64068,                0.96094,                0.80426,                0.89681,                0.88822,                0.73454,                0.73285,                0.73555,                0.91927,              0.0015327,              0.0015327,              0.0015327
                    238,                0.77306,                0.61184,                0.95418,                0.80426,                0.89681,                0.88822,                0.73454,                0.73285,                0.73555,                0.91927,              0.0015307,              0.0015307,              0.0015307
                    239,                0.83304,                0.67646,                0.97942,                0.82288,                0.88419,                0.90269,                0.74398,                0.72636,                0.71444,                0.91706,              0.0015288,              0.0015288,              0.0015288
                    240,                0.84729,                0.71055,                 0.9802,                0.82288,                0.88419,                0.90269,                0.74398,                0.72636,                0.71444,                0.91706,              0.0015268,              0.0015268,              0.0015268
                    241,                0.79986,                0.62717,                0.93894,                0.85367,                0.91091,                0.94221,                0.75973,                 0.7895,                0.63543,                0.92868,              0.0015248,              0.0015248,              0.0015248
                    242,                0.80293,                0.63284,                0.95908,                0.85367,                0.91091,                0.94221,                0.75973,                 0.7895,                0.63543,                0.92868,              0.0015228,              0.0015228,              0.0015228
                    243,                0.79163,                0.61684,                0.95093,                0.87641,                0.90019,                0.95065,                0.76267,                0.76825,                 0.5905,                0.92574,              0.0015208,              0.0015208,              0.0015208
                    244,                0.82778,                0.60647,                0.94254,                0.87641,                0.90019,                0.95065,                0.76267,                0.76825,                 0.5905,                0.92574,              0.0015189,              0.0015189,              0.0015189
                    245,                0.81435,                0.63258,                0.93785,                0.88091,                0.88864,                0.94784,                0.76061,                0.72381,                 0.5882,                0.92261,              0.0015169,              0.0015169,              0.0015169
                    246,                  0.962,                 0.8795,                0.98915,                0.88091,                0.88864,                0.94784,                0.76061,                0.72381,                 0.5882,                0.92261,              0.0015149,              0.0015149,              0.0015149
                    247,                0.77818,                0.63564,                0.94572,                0.88413,                0.89532,                0.95172,                0.77446,                0.71055,                 0.5715,                0.91727,              0.0015129,              0.0015129,              0.0015129
                    248,                0.83557,                0.62156,                0.96474,                0.88413,                0.89532,                0.95172,                0.77446,                0.71055,                 0.5715,                0.91727,              0.0015109,              0.0015109,              0.0015109
